Run Number,Date,Start Time,End Time,Target,Kin,Beam Polarization,Moeller Good quality (0/1 = bad/good),Beam Helicity quality (0/1 = bad/good),Field Measurement Horizontal angle,Field Measurement Vertical Angle,Q2,E Beam
5612,10/7/2023,13:07,14:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5613,10/7/2023,14:12,14:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5614,10/7/2023,14:52,16:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5615,10/7/2023,16:11,16:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5616,10/7/2023,16:30,17:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5617,10/7/2023,17:33,18:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5619,10/7/2023,18:28,19:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5620,10/7/2023,20:27,21:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5621,10/7/2023,21:30,22:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5622,10/7/2023,22:39,23:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5623,10/8/2023,8:11,9:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5624,10/8/2023,9:13,9:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5625,10/8/2023,9:57,11:17,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5626,10/8/2023,11:26,12:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5627,10/8/2023,12:51,13:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5628,10/8/2023,13:08,13:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5629,10/8/2023,13:55,14:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5630,10/8/2023,14:37,16:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5632,10/8/2023,16:10,17:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5633,10/8/2023,17:20,18:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5634,10/8/2023,18:23,19:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5654,10/13/2023,1:11,2:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5655,10/13/2023,3:23,4:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5659,10/13/2023,6:25,7:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5660,10/13/2023,7:35,8:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5661,10/13/2023,8:47,9:52,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5663,10/13/2023,9:59,11:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5664,10/13/2023,11:23,12:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5665,10/13/2023,12:07,13:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5666,10/13/2023,13:44,14:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5667,10/13/2023,10:33,15:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5670,10/13/2023,16:16,16:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5671,10/13/2023,18:09,19:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5672,10/13/2023,19:09,20:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5673,10/13/2023,20:11,21:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5674,10/13/2023,21:04,22:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5675,10/13/2023,22:10,22:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5676,10/13/2023,22:27,23:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5678,10/13/2023,23:28,0:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5679,10/14/2023,0:34,1:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5683,10/14/2023,2:22,3:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5685,10/14/2023,3:17,4:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5686,10/14/2023,4:51,5:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5688,10/14/2023,5:22,5:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5690,10/14/2023,6:12,7:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5691,10/14/2023,7:24,8:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5692,10/14/2023,8:25,9:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5693,10/14/2023,9:20,10:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5694,10/14/2023,10:13,10:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5696,10/14/2023,11:10,12:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5697,10/14/2023,12:15,4:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5698,10/14/2023,13:25,14:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5699,10/14/2023,14:50,15:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5700,10/14/2023,16:32,16:56,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5702,10/14/2023,18:09,19:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5703,10/14/2023,20:24,20:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5704,10/14/2023,21:52:00,22:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5705,10/15/2023,4:21,5:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5706,10/15/2023,5:40,6:41,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5707,10/15/2023,6:43,7:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5708,10/15/2023,7:50,8:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5709,10/15/2023,8:49,9:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5710,10/15/2023,9:54,11:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5711,10/15/2023,11:30,12:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5712,10/15/2023,17:04,18:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5713,10/15/2023,19:19,20:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5714,10/15/2023,20:22,21:37,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5715,10/15/2023,21:41,21:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5717,10/15/2023,22:07,23:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5718,10/15/2023,23:10,0:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5721,10/16/2023,0:29,0:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5722,10/16/2023,2:35,3:39,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5723,10/16/2023,3:44,4:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5724,10/16/2023,4:55,5:59,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5725,10/16/2023,6:05,7:06,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5726,10/16/2023,7:09,7:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5727,10/16/2023,7:56,8:56,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5728,10/16/2023,8:59,9:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5730,10/16/2023,9:48,10:41,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5732,10/16/2023,11:07,12:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5733,10/16/2023,12:11,13:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5734,10/16/2023,13:04,14:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5735,10/16/2023,14:10,14:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5736,10/16/2023,14:59,15:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5737,10/16/2023,15:35,15:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5739,10/16/2023,17:30,18:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5740,10/16/2023,18:32,19:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5741,10/16/2023,19:36,20:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5742,10/16/2023,20:47,21:06,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5743,10/16/2023,21:08,22:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5744,10/16/2023,22:15,23:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5745,10/16/2023,23:27,1:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5748,10/17/2023,1:20,2:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5751,10/17/2023,2:33,2:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5752,10/17/2023,3:21,4:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5753,10/17/2023,5:01,5:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5754,10/17/2023,5:17,5:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5755,10/17/2023,5:30,5:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5756,10/17/2023,5:55,7:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5757,10/17/2023,7:41,7:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5761,10/17/2023,8:48,9:52,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5762,10/17/2023,9:54,10:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5763,10/17/2023,11:01,12:06,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5764,10/17/2023,12:09,13:08,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5765,10/17/2023,13:09,14:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5768,10/17/2023,14:25,15:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5770,10/17/2023,15:47,17:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5771,10/17/2023,17:12,17:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5773,10/17/2023,17:51,19:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5778,10/17/2023,20:58,23:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5779,10/17/2023,20:58,23:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5781,10/18/2023,1:02,,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5783,10/18/2023,2:31,3:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5784,10/18/2023,3:52,5:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5785,10/18/2023,5:11,7:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5805,10/19/2023,17:42,18:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5806,10/19/2023,18:48,18:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5807,10/19/2023,19:00,19:08,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5808,10/19/2023,19:10,19:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5809,10/19/2023,19:26,20:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5810,10/19/2023,20:15,20:36,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5811,10/19/2023,20:41,20:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5815,10/20/2023,3:30,4:37,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5816,10/20/2023,4:40,5:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5818,10/20/2023,6:12,7:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5819,10/20/2023,7:16,8:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5820,10/20/2023,8:20,,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5821,10/20/2023,8:38,8:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5828,10/20/2023,10:25,11:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5829,10/20/2023,11:45,12:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5830,10/20/2023,12:54,13:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5831,10/20/2023,13:33,14:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5832,10/20/2023,14:23,14:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5837,10/20/2023,15:24,16:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5838,10/20/2023,16:22,16:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5839,10/20/2023,16:52,17:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5840,10/20/2023,17:41,19:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5841,10/20/2023,19:11,20:29,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5842,10/20/2023,20:34,20:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5843,10/20/2023,20:55,21:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5844,10/20/2023,21:12,21:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5852,10/20/2023,23:10,23:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5854,10/20/2023,23:44,0:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5856,10/21/2023,2:52,3:59,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5858,10/21/2023,7:05,8:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5859,10/21/2023,8:07,9:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5860,10/21/2023,9:04,10:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5861,10/21/2023,10:22,11:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5862,10/21/2023,11:28,12:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5863,10/21/2023,12:26,13:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5864,10/21/2023,13;31,14:33,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5865,10/21/2023,14:38,15:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5866,10/21/2023,15:42,16:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5868,10/21/2023,16:49,17:41,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5869,10/21/2023,17:53,18:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5870,10/21/2023,18:52,19:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5871,10/21/2023,19:59,20:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5872,10/21/2023,20:59,20:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5873,10/21/2023,21:46,22:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5874,10/21/2023,22:45,23:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5875,10/21/2023,23:04,23:56,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5877,10/22/2023,0:12,1:26,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5879,10/22/2023,1:48,2:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5880,10/22/2023,2:22,3:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5881,10/22/2023,3:40,4:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5882,10/22/2023,4:36,5:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5883,10/22/2023,5:45,6:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5884,10/22/2023,6:38,7:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5885,10/22/2023,7:46,8:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5886,10/22/2023,8:50,9:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5887,10/22/2023,10:06,11:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5888,10/22/2023,11:11,12:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5889,10/22/2023,12:22,13:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5890,10/22/2023,13.42,14.51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5891,10/22/2023,14:54,15:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5892,10/22/2023,15:53,16:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5893,10/22/2023,17:07,18:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5894,10/22/2023,18:26,19:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5895,10/22/2023,19:40,21:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5896,10/22/2023,21:06,22:08,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5897,10/22/2023,23:40,0:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5898,10/23/2023,0:42,1:50,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5899,10/23/2023,1:52,3:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5900,10/23/2023,3:16,3:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5901,10/23/2023,4:55,6:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5902,10/23/2023,6:11,6:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5903,10/23/2023,6:50,7:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5904,10/23/2023,7:29,8:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5912,10/23/2023,16:15,17:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5913,10/23/2023,17:09,17:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5914,10/23/2023,17:35,18:39,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5915,10/23/2023,19:09,20:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5916,10/23/2023,20:20,20:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5917,10/23/2023,20:26,21:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5918,10/23/2023,21:06,22:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5919,10/23/2023,22:03,23:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5923,10/24/2023,1:56,2:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5924,10/24/2023,3:05,3:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5925,10/24/2023,3:24,4:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5926,10/24/2023,4:22,5:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5927,10/24/2023,5:27,6:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5931,10/24/2023,7:35,8:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5932,10/24/2023,9:04,9:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5933,10/24/2023,9:55,11:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5934,10/24/2023,11:16,12:17,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5935,10/24/2023,12:20,13:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5936,10/24/2023,15:02,16:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5937,10/24/2023,16:11,17:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5938,10/24/2023,17:26,18:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5939,10/24/2023,18:23,18:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5941,10/24/2023,19:00,20:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5942,10/24/2023,20:06,21:07,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5943,10/24/2023,21:08,22;09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5944,10/24/2023,22:11,23:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5945,10/24/2023,23:16,0:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5947,10/25/2023,0:34,1:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5948,10/25/2023,1:34,2:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5949,10/25/2023,2:37,3:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5950,10/25/2023,3:12,3:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5951,10/25/2023,3:58,5:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5952,10/25/2023,5:18,6:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5965,10/26/2023,4:59,5:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5966,10/26/2023,6:08,7:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5967,10/26/2023,7:14,7:51,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5968,10/26/2023,7:55,8:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5971,10/26/2023,9:29,9:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5974,10/26/2023,9:59,11:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5975,10/26/2023,11:08,12:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5976,10/26/2023,12:11,13:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5979,10/26/2023,13:42,13:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5980,10/26/2023,13:52,14:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5981,10/26/2023,14:20,14:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5985,10/26/2023,15:24,16:37,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5986,10/26/2023,16:37,17:42,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5987,10/26/2023,17:48,18:47,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5988,10/26/2023,18:51,19:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5989,10/26/2023,19:57,20:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5990,10/26/2023,20:36,21:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5991,10/26/2023,21:48,22:43,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5994,10/26/2023,23:10,0:09,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5995,10/27/2023,0:12,0:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5996,10/27/2023,0:39,1:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5997,10/27/2023,1:50,3:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5998,10/27/2023,3:20,4:26,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
5999,10/27/2023,4:32,5:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6001,10/27/2023,5:55,6:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6002,10/27/2023,7:10,7:15,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6003,10/27/2023,7:21,8:25,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6004,10/27/2023,8:29,9:31,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6005,10/27/2023,9:34,10:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6006,10/27/2023,10:38,11:34,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6007,10/27/2023,11:43,12:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6008,10/27/2023,12:32,13:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6009,10/27/2023,13:37,14:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6010,10/27/2023,14:33,15:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6012,10/27/2023,16:04,16:53,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6013,10/27/2023,16:58,17:57,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6014,10/27/2023,18:00,19:04,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6016,10/27/2023,19:25,20:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6017,10/27/2023,20:42,21:58,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6018,10/27/2023,22:00,22:48,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6019,10/27/2023,22:53,0:05,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6020,10/28/2023,0:10,1:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6024,10/28/2023,2:07,3:00,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6025,10/28/2023,3:03,4:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6026,10/28/2023,4:31,5:46,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6027,10/28/2023,5:50,7:02,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6028,10/28/2023,7:05,8:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6029,10/28/2023,8:21,9:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6030,10/28/2023,9:34,10:11,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6031,10/28/2023,10:48,11:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6032,10/28/2023,11:26,11:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
